Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
131199,STEM,Sophomore,3.183,7.09,Debugging/Troubleshooting,Beginner,2,False,11.27,3,Actively_Encouraged,4,3.371,63.58,Medium
131202,STEM,Freshman,3.804,26.54,Summarizing_Reading,Advanced,3,False,5.64,6,Allowed_With_Citation,2,3.935,80.63,High
131207,STEM,Freshman,3.607,5.3,Copywriting/Drafting,Beginner,3,True,12.66,1,Allowed_With_Citation,4,3.596,74.79,Medium
131209,STEM,Sophomore,2.248,8.58,Debugging/Troubleshooting,Beginner,2,True,10.43,3,Allowed_With_Citation,1,2.426,71.1,Medium
131212,STEM,Freshman,3.752,2.8,Direct_Answer_Generation,Intermediate,3,True,4.01,3,Allowed_With_Citation,6,3.818,82.95,Low
131214,STEM,Junior,3.511,3.52,Ideation,Intermediate,1,False,12.32,2,Strict_Ban,3,3.585,82.44,Medium
131215,STEM,Junior,2.456,4.73,Copywriting/Drafting,Intermediate,2,True,4.07,3,Allowed_With_Citation,2,2.582,68.18,High
131219,STEM,Freshman,2.322,28.8,Debugging/Troubleshooting,Beginner,3,False,5.3,6,Allowed_With_Citation,7,2.383,44.03,High
131221,STEM,Sophomore,3.379,5.37,Copywriting/Drafting,Intermediate,3,False,1.0,3,Allowed_With_Citation,2,3.445,67.81,Medium
131224,STEM,Junior,3.621,1.38,Debugging/Troubleshooting,Advanced,3,True,11.62,3,Actively_Encouraged,3,3.916,90.33,Medium
131226,STEM,Senior,3.918,14.3,Debugging/Troubleshooting,Beginner,3,False,12.23,6,Allowed_With_Citation,4,4.0,76.35,High
131233,STEM,Freshman,2.522,16.37,Ideation,Advanced,4,True,14.01,2,Actively_Encouraged,5,2.591,79.21,Medium
131236,STEM,Sophomore,3.681,31.83,Debugging/Troubleshooting,Intermediate,3,True,1.66,8,Allowed_With_Citation,6,3.616,45.1,High
131239,STEM,Graduate,3.622,9.08,Summarizing_Reading,Beginner,1,False,14.62,4,Actively_Encouraged,6,3.819,81.61,Medium
131243,STEM,Senior,3.357,22.04,Ideation,Advanced,3,True,16.83,8,Actively_Encouraged,8,3.807,100.0,High
131245,STEM,Graduate,2.963,22.89,Direct_Answer_Generation,Intermediate,3,False,10.87,6,Allowed_With_Citation,5,2.971,100.0,High
131248,STEM,Senior,2.971,18.27,Summarizing_Reading,Intermediate,5,True,9.23,4,Strict_Ban,9,3.164,89.4,High
131249,STEM,Senior,3.671,1.19,Debugging/Troubleshooting,Beginner,2,False,24.65,3,Strict_Ban,2,4.0,79.01,Medium
131250,STEM,Junior,3.513,4.91,Direct_Answer_Generation,Intermediate,2,False,19.24,1,Allowed_With_Citation,1,3.992,81.59,Low
131251,STEM,Junior,3.724,35.83,Debugging/Troubleshooting,Intermediate,4,False,6.71,7,Allowed_With_Citation,5,3.951,42.35,High
131252,STEM,Freshman,2.325,8.2,Summarizing_Reading,Intermediate,2,True,17.44,5,Allowed_With_Citation,5,2.739,81.79,Medium
131256,STEM,Sophomore,2.653,12.3,Direct_Answer_Generation,Advanced,5,True,11.47,2,Allowed_With_Citation,4,2.935,69.83,High
131258,STEM,Freshman,3.196,11.24,Copywriting/Drafting,Advanced,3,True,1.33,2,Actively_Encouraged,6,3.118,90.05,Low
131260,STEM,Sophomore,3.781,6.28,Ideation,Intermediate,3,False,13.44,3,Strict_Ban,5,4.0,89.87,Low
131261,STEM,Senior,3.73,25.88,Debugging/Troubleshooting,Beginner,3,False,3.95,8,Allowed_With_Citation,8,4.0,49.92,High
131269,STEM,Junior,2.849,24.64,Summarizing_Reading,Intermediate,3,True,5.39,4,Allowed_With_Citation,5,2.867,64.19,Medium
131270,STEM,Sophomore,3.667,7.13,Ideation,Intermediate,1,False,15.65,4,Strict_Ban,3,3.863,89.91,High
131274,STEM,Sophomore,2.828,26.94,Debugging/Troubleshooting,Intermediate,1,False,4.07,7,Actively_Encouraged,6,2.742,72.46,Medium
131283,STEM,Senior,3.939,9.26,Summarizing_Reading,Intermediate,3,False,15.39,4,Strict_Ban,4,4.0,78.66,Medium
131287,STEM,Graduate,3.475,9.15,Ideation,Advanced,4,False,10.61,4,Allowed_With_Citation,5,3.778,83.86,Medium
131290,STEM,Junior,3.486,19.82,Debugging/Troubleshooting,Advanced,4,True,12.7,5,Allowed_With_Citation,5,3.808,91.14,High
131295,STEM,Sophomore,2.742,0.16,Direct_Answer_Generation,Beginner,3,False,11.02,3,Strict_Ban,9,3.066,45.96,Low
131296,STEM,Junior,3.476,19.53,Direct_Answer_Generation,Advanced,3,True,13.89,5,Strict_Ban,9,3.87,66.35,High
131297,STEM,Junior,3.62,3.48,Direct_Answer_Generation,Advanced,4,True,8.1,4,Allowed_With_Citation,1,3.746,95.17,Medium
131298,STEM,Sophomore,2.926,5.43,Debugging/Troubleshooting,Intermediate,1,False,2.69,1,Allowed_With_Citation,3,3.2,71.41,Medium
131301,STEM,Graduate,3.905,1.04,Debugging/Troubleshooting,Intermediate,5,False,17.26,4,Allowed_With_Citation,6,4.0,76.14,Medium
131314,STEM,Sophomore,3.405,12.89,Copywriting/Drafting,Advanced,4,True,14.76,3,Strict_Ban,6,3.717,85.24,Low
131319,STEM,Sophomore,2.214,10.56,Direct_Answer_Generation,Intermediate,1,True,17.91,4,Allowed_With_Citation,3,2.364,79.4,Medium
131320,STEM,Senior,2.385,7.63,Debugging/Troubleshooting,Beginner,2,True,7.35,4,Allowed_With_Citation,8,2.644,88.67,Medium
131321,STEM,Graduate,2.708,25.6,Direct_Answer_Generation,Beginner,1,True,4.05,7,Actively_Encouraged,1,2.396,40.7,High
131322,STEM,Sophomore,3.437,14.65,Summarizing_Reading,Intermediate,1,True,6.89,4,Allowed_With_Citation,6,3.717,80.51,Medium
131324,STEM,Sophomore,3.362,5.75,Debugging/Troubleshooting,Advanced,4,False,9.4,5,Allowed_With_Citation,4,3.556,100.0,High
131328,STEM,Sophomore,3.555,11.18,Ideation,Beginner,2,False,12.17,7,Allowed_With_Citation,4,3.761,59.4,Medium
131330,STEM,Senior,3.137,17.44,Debugging/Troubleshooting,Beginner,2,False,2.8,4,Actively_Encouraged,2,3.016,64.34,High
131334,STEM,Senior,3.089,1.45,Debugging/Troubleshooting,Beginner,2,True,17.33,4,Allowed_With_Citation,7,3.26,64.81,Medium
131337,STEM,Freshman,3.03,8.0,Ideation,Advanced,4,True,1.0,1,Strict_Ban,2,3.393,84.51,Medium
131340,STEM,Sophomore,3.632,8.5,Debugging/Troubleshooting,Intermediate,3,False,2.61,6,Strict_Ban,5,3.745,72.21,Medium
131342,STEM,Senior,2.479,4.6,Debugging/Troubleshooting,Beginner,2,False,15.28,2,Actively_Encouraged,4,2.809,72.83,Medium
131343,STEM,Sophomore,2.369,3.04,Copywriting/Drafting,Intermediate,3,False,8.09,2,Actively_Encouraged,3,2.551,96.41,Low
131345,STEM,Junior,3.016,9.74,Debugging/Troubleshooting,Intermediate,1,True,5.11,3,Strict_Ban,5,3.406,67.36,Medium
131347,STEM,Senior,2.965,4.79,Ideation,Intermediate,3,False,19.24,6,Allowed_With_Citation,5,3.477,82.35,High
131349,STEM,Senior,3.305,9.01,Debugging/Troubleshooting,Intermediate,3,False,9.63,3,Strict_Ban,4,3.77,69.32,Medium
131357,STEM,Senior,3.564,4.81,Debugging/Troubleshooting,Beginner,3,True,10.17,3,Allowed_With_Citation,5,3.642,97.3,Low
131360,STEM,Sophomore,2.738,16.32,Ideation,Beginner,1,True,3.85,4,Strict_Ban,5,2.913,63.16,High
131369,STEM,Junior,3.041,17.69,Debugging/Troubleshooting,Beginner,1,True,4.67,7,Allowed_With_Citation,5,3.1,72.38,High
131370,STEM,Junior,3.049,5.81,Debugging/Troubleshooting,Advanced,5,False,11.31,5,Allowed_With_Citation,8,3.429,83.82,High
131373,STEM,Freshman,2.612,19.01,Copywriting/Drafting,Beginner,2,True,2.3,4,Allowed_With_Citation,3,2.522,78.88,High
131374,STEM,Graduate,2.621,14.69,Debugging/Troubleshooting,Advanced,4,False,5.73,2,Allowed_With_Citation,7,3.026,100.0,High
131375,STEM,Freshman,3.214,3.44,Copywriting/Drafting,Intermediate,2,True,7.39,3,Allowed_With_Citation,6,3.324,73.1,Medium
131378,STEM,Senior,3.531,12.35,Debugging/Troubleshooting,Advanced,3,False,12.18,1,Strict_Ban,8,3.978,100.0,Medium
131379,STEM,Graduate,2.786,36.3,Copywriting/Drafting,Advanced,5,False,1.0,7,Allowed_With_Citation,6,2.84,75.15,High
131384,STEM,Freshman,3.802,0.72,Direct_Answer_Generation,Advanced,3,True,5.71,4,Actively_Encouraged,2,3.855,67.8,Medium
131392,STEM,Sophomore,3.269,3.92,Debugging/Troubleshooting,Intermediate,3,True,12.36,4,Actively_Encouraged,6,3.285,67.18,Low
131398,STEM,Freshman,1.899,3.4,Summarizing_Reading,Beginner,2,False,13.53,4,Allowed_With_Citation,7,2.175,82.74,Medium
131399,STEM,Junior,3.874,9.09,Debugging/Troubleshooting,Intermediate,2,False,9.84,5,Allowed_With_Citation,3,4.0,85.09,Low
131402,STEM,Junior,3.441,4.78,Ideation,Advanced,5,False,16.45,5,Allowed_With_Citation,6,3.825,80.14,Medium
131407,STEM,Freshman,3.316,2.2,Debugging/Troubleshooting,Advanced,4,True,12.41,2,Actively_Encouraged,6,3.66,69.03,Low
131410,STEM,Junior,2.33,9.13,Summarizing_Reading,Beginner,1,True,2.57,4,Allowed_With_Citation,4,2.323,61.41,Medium
131412,STEM,Junior,3.167,19.06,Ideation,Advanced,3,False,7.98,7,Allowed_With_Citation,2,3.384,100.0,High
131419,STEM,Freshman,3.279,8.33,Debugging/Troubleshooting,Intermediate,5,False,15.3,5,Allowed_With_Citation,5,3.599,56.27,Low
131420,STEM,Sophomore,3.241,0.52,Debugging/Troubleshooting,Intermediate,2,True,5.44,2,Allowed_With_Citation,4,3.349,81.89,Medium
131421,STEM,Graduate,3.172,37.48,Copywriting/Drafting,Intermediate,3,False,6.36,6,Strict_Ban,10,3.264,50.7,High
131426,STEM,Graduate,2.809,7.4,Direct_Answer_Generation,Advanced,5,False,9.47,1,Strict_Ban,3,3.267,99.25,Medium
131428,STEM,Freshman,3.72,5.12,Debugging/Troubleshooting,Advanced,3,True,5.69,3,Allowed_With_Citation,2,4.0,100.0,Low
131430,STEM,Sophomore,3.845,2.2,Debugging/Troubleshooting,Advanced,3,True,11.75,2,Allowed_With_Citation,3,3.926,93.79,Medium
131431,STEM,Sophomore,2.636,10.64,Debugging/Troubleshooting,Intermediate,2,True,15.81,2,Allowed_With_Citation,1,2.847,75.13,Low
131433,STEM,Junior,3.511,16.04,Debugging/Troubleshooting,Beginner,2,True,12.94,5,Allowed_With_Citation,1,3.784,49.39,Medium
131434,STEM,Senior,3.558,18.33,Debugging/Troubleshooting,Intermediate,2,True,4.75,4,Actively_Encouraged,4,3.896,60.29,Medium
131436,STEM,Senior,3.586,1.09,Copywriting/Drafting,Intermediate,2,False,16.37,1,Allowed_With_Citation,5,4.0,88.45,Medium
131437,STEM,Senior,3.35,2.85,Debugging/Troubleshooting,Advanced,3,True,4.62,3,Actively_Encouraged,6,3.753,100.0,Low
131438,STEM,Graduate,3.721,10.29,Debugging/Troubleshooting,Beginner,3,True,9.98,2,Allowed_With_Citation,2,3.967,84.24,Medium
131441,STEM,Freshman,3.636,31.26,Direct_Answer_Generation,Advanced,3,True,13.84,7,Allowed_With_Citation,5,3.247,86.13,High
131446,STEM,Freshman,3.738,0.36,Summarizing_Reading,Intermediate,2,True,9.68,3,Actively_Encouraged,6,3.685,83.98,Low
131450,STEM,Sophomore,3.549,4.47,Summarizing_Reading,Advanced,3,False,7.31,4,Allowed_With_Citation,4,3.716,88.5,High
131451,STEM,Graduate,3.455,1.56,Debugging/Troubleshooting,Intermediate,4,True,5.28,3,Actively_Encouraged,6,3.473,75.75,Low
131455,STEM,Sophomore,3.011,4.34,Debugging/Troubleshooting,Advanced,5,True,7.49,2,Allowed_With_Citation,2,3.335,86.08,Low
131457,STEM,Freshman,3.697,20.88,Debugging/Troubleshooting,Advanced,3,True,1.86,5,Actively_Encouraged,7,3.963,96.89,High
131461,STEM,Graduate,1.948,7.42,Debugging/Troubleshooting,Beginner,1,True,12.91,3,Allowed_With_Citation,5,2.072,62.86,Low
131462,STEM,Junior,3.608,11.64,Direct_Answer_Generation,Advanced,3,False,20.44,5,Allowed_With_Citation,4,4.0,100.0,Medium
131475,STEM,Junior,3.69,6.26,Direct_Answer_Generation,Advanced,3,True,9.93,5,Strict_Ban,6,3.981,100.0,Medium
131478,STEM,Junior,2.927,18.67,Ideation,Intermediate,2,False,28.0,4,Actively_Encouraged,4,3.507,67.98,High
131486,STEM,Graduate,2.562,7.34,Summarizing_Reading,Advanced,3,False,16.75,2,Actively_Encouraged,1,2.777,100.0,High
131488,STEM,Junior,2.642,6.13,Debugging/Troubleshooting,Beginner,3,True,18.9,1,Allowed_With_Citation,4,3.127,80.68,High
131490,STEM,Graduate,3.77,9.88,Ideation,Beginner,2,False,8.58,4,Allowed_With_Citation,5,3.864,64.24,Medium
131491,STEM,Freshman,2.964,10.85,Debugging/Troubleshooting,Intermediate,4,False,4.64,4,Allowed_With_Citation,5,3.029,68.73,Low
131494,STEM,Freshman,3.256,16.25,Ideation,Advanced,5,False,9.81,2,Strict_Ban,9,3.236,86.0,High
131495,STEM,Junior,3.657,18.72,Direct_Answer_Generation,Intermediate,4,True,11.43,5,Allowed_With_Citation,6,4.0,80.36,High
131498,STEM,Senior,3.563,12.98,Debugging/Troubleshooting,Intermediate,2,False,10.83,5,Allowed_With_Citation,5,3.875,70.55,Medium
131500,STEM,Sophomore,3.06,15.36,Debugging/Troubleshooting,Beginner,1,False,17.54,4,Allowed_With_Citation,2,3.39,81.31,Medium
131501,STEM,Senior,3.543,38.55,Direct_Answer_Generation,Intermediate,4,False,2.87,9,Strict_Ban,9,3.217,44.22,High
131504,STEM,Graduate,2.953,5.51,Direct_Answer_Generation,Beginner,1,False,13.49,2,Allowed_With_Citation,3,3.442,67.9,Medium
131507,STEM,Graduate,3.146,5.14,Debugging/Troubleshooting,Intermediate,2,False,7.68,2,Actively_Encouraged,4,3.257,84.24,High
131516,STEM,Freshman,2.955,6.61,Debugging/Troubleshooting,Intermediate,2,False,9.05,4,Allowed_With_Citation,1,3.128,71.41,Medium
131518,STEM,Senior,2.752,6.17,Debugging/Troubleshooting,Intermediate,3,False,12.25,1,Allowed_With_Citation,5,3.225,70.52,Low
131524,STEM,Freshman,3.65,40.0,Debugging/Troubleshooting,Advanced,5,False,4.11,7,Allowed_With_Citation,4,4.0,51.61,High
131530,STEM,Senior,3.645,5.06,Debugging/Troubleshooting,Intermediate,5,False,4.06,2,Allowed_With_Citation,2,3.637,70.73,Low
131533,STEM,Junior,3.092,25.09,Debugging/Troubleshooting,Advanced,4,True,6.75,10,Allowed_With_Citation,10,3.489,87.0,High
131536,STEM,Freshman,3.119,8.49,Debugging/Troubleshooting,Advanced,3,True,8.87,4,Strict_Ban,6,3.464,86.81,High
131539,STEM,Junior,2.781,6.97,Debugging/Troubleshooting,Advanced,3,True,12.43,3,Allowed_With_Citation,2,3.174,92.32,High
131542,STEM,Senior,2.638,1.14,Copywriting/Drafting,Advanced,4,False,19.95,3,Allowed_With_Citation,1,2.826,99.37,Medium
131550,STEM,Senior,3.011,0.58,Copywriting/Drafting,Advanced,4,False,13.82,1,Actively_Encouraged,3,3.225,92.23,Low
131552,STEM,Graduate,2.825,11.52,Debugging/Troubleshooting,Intermediate,2,False,11.09,3,Allowed_With_Citation,2,3.158,70.08,High
131553,STEM,Senior,3.809,5.59,Direct_Answer_Generation,Beginner,1,False,14.43,4,Allowed_With_Citation,9,4.0,78.86,Low
131558,STEM,Freshman,2.41,7.03,Copywriting/Drafting,Beginner,1,True,14.28,4,Allowed_With_Citation,5,2.786,60.92,High
131559,STEM,Junior,3.81,5.26,Ideation,Intermediate,4,False,9.85,3,Strict_Ban,7,4.0,75.85,Low
131561,STEM,Freshman,2.094,4.69,Debugging/Troubleshooting,Intermediate,2,False,16.08,2,Allowed_With_Citation,1,2.036,61.38,Low
131562,STEM,Senior,3.794,19.42,Ideation,Advanced,3,True,1.0,7,Allowed_With_Citation,4,4.0,73.08,Medium
131563,STEM,Senior,3.364,0.04,Ideation,Beginner,1,True,10.96,3,Allowed_With_Citation,4,3.496,66.03,Medium
131566,STEM,Senior,1.78,40.0,Debugging/Troubleshooting,Beginner,1,False,5.02,9,Allowed_With_Citation,3,1.977,59.0,High
131567,STEM,Senior,3.817,3.22,Copywriting/Drafting,Beginner,1,False,20.54,3,Allowed_With_Citation,4,4.0,63.77,Medium
131570,STEM,Graduate,3.302,5.82,Direct_Answer_Generation,Advanced,3,False,14.43,1,Strict_Ban,3,3.449,66.59,Medium
131574,STEM,Freshman,3.382,18.1,Debugging/Troubleshooting,Beginner,2,False,6.14,6,Allowed_With_Citation,4,3.327,64.47,High
131586,STEM,Senior,3.004,0.74,Debugging/Troubleshooting,Intermediate,4,False,16.34,2,Allowed_With_Citation,3,3.583,51.76,Low
131597,STEM,Freshman,3.918,10.41,Debugging/Troubleshooting,Intermediate,4,False,7.49,2,Actively_Encouraged,2,3.947,60.95,Medium
131598,STEM,Junior,3.636,6.49,Debugging/Troubleshooting,Beginner,2,False,6.95,1,Strict_Ban,4,3.763,59.62,Medium
131602,STEM,Junior,3.356,6.7,Debugging/Troubleshooting,Intermediate,5,False,7.16,3,Strict_Ban,3,3.73,71.35,High
131613,STEM,Junior,3.491,6.03,Debugging/Troubleshooting,Beginner,3,True,1.85,1,Actively_Encouraged,3,3.699,67.51,Low
131615,STEM,Sophomore,3.454,0.81,Debugging/Troubleshooting,Intermediate,5,False,7.15,2,Allowed_With_Citation,3,3.184,51.38,Medium
131616,STEM,Graduate,3.237,0.8,Ideation,Advanced,3,False,15.26,3,Strict_Ban,7,3.491,83.58,Medium
131618,STEM,Graduate,2.895,18.6,Direct_Answer_Generation,Beginner,2,True,13.44,5,Strict_Ban,9,3.023,81.01,High
131620,STEM,Freshman,3.88,12.66,Debugging/Troubleshooting,Intermediate,2,True,11.68,4,Allowed_With_Citation,4,4.0,92.79,Medium
131627,STEM,Sophomore,3.468,1.95,Debugging/Troubleshooting,Intermediate,3,True,7.41,3,Actively_Encouraged,6,3.443,55.5,Medium
131628,STEM,Senior,2.971,7.58,Ideation,Intermediate,2,False,6.41,4,Allowed_With_Citation,7,3.363,79.49,High
131631,STEM,Junior,2.989,1.09,Copywriting/Drafting,Intermediate,1,True,21.25,4,Allowed_With_Citation,6,3.161,95.25,Medium
131633,STEM,Graduate,3.513,0.72,Copywriting/Drafting,Beginner,1,False,12.43,3,Allowed_With_Citation,4,3.828,79.7,Medium
131638,STEM,Graduate,2.877,9.94,Debugging/Troubleshooting,Intermediate,1,False,8.87,2,Allowed_With_Citation,3,3.234,51.51,Medium
131640,STEM,Junior,3.216,12.0,Ideation,Intermediate,1,True,6.4,2,Actively_Encouraged,1,3.504,64.43,Medium
131645,STEM,Graduate,2.995,15.91,Ideation,Beginner,2,True,6.24,7,Actively_Encouraged,2,3.199,83.25,Medium
131646,STEM,Freshman,3.018,4.25,Debugging/Troubleshooting,Intermediate,3,True,7.8,2,Allowed_With_Citation,2,2.907,79.33,Medium
131652,STEM,Graduate,3.068,4.22,Debugging/Troubleshooting,Advanced,4,True,15.31,3,Allowed_With_Citation,3,3.311,86.12,Low
131657,STEM,Junior,2.656,2.31,Copywriting/Drafting,Beginner,2,False,7.15,5,Actively_Encouraged,4,2.347,70.05,High
131658,STEM,Freshman,3.16,2.92,Debugging/Troubleshooting,Intermediate,3,False,7.5,3,Allowed_With_Citation,8,3.508,64.26,Low
131659,STEM,Freshman,2.779,4.99,Debugging/Troubleshooting,Beginner,1,False,15.21,2,Actively_Encouraged,6,2.862,71.58,Low
131661,STEM,Graduate,3.093,6.9,Copywriting/Drafting,Intermediate,1,False,13.44,3,Allowed_With_Citation,5,3.305,74.26,Medium
131663,STEM,Freshman,3.27,30.27,Debugging/Troubleshooting,Beginner,1,True,9.48,7,Allowed_With_Citation,5,3.4,66.81,High
131671,STEM,Junior,3.47,1.27,Debugging/Troubleshooting,Beginner,2,False,11.05,3,Actively_Encouraged,1,3.57,55.03,Low
131674,STEM,Sophomore,2.703,17.78,Debugging/Troubleshooting,Intermediate,5,True,8.04,5,Actively_Encouraged,4,2.674,53.03,Medium
131679,STEM,Junior,3.164,5.27,Direct_Answer_Generation,Advanced,5,True,14.54,3,Allowed_With_Citation,6,3.459,96.68,Low
131681,STEM,Graduate,2.836,10.34,Summarizing_Reading,Beginner,1,False,8.61,3,Allowed_With_Citation,3,3.112,87.7,Medium
131682,STEM,Senior,3.72,4.35,Summarizing_Reading,Advanced,3,True,14.31,2,Allowed_With_Citation,3,4.0,87.89,Low
131685,STEM,Freshman,3.505,1.41,Debugging/Troubleshooting,Intermediate,3,True,7.91,2,Allowed_With_Citation,3,3.801,65.3,Medium
131687,STEM,Junior,3.599,3.35,Summarizing_Reading,Intermediate,3,True,11.57,4,Actively_Encouraged,6,3.658,93.28,Low
131689,STEM,Sophomore,3.337,25.55,Direct_Answer_Generation,Intermediate,4,False,8.41,4,Allowed_With_Citation,3,2.82,44.56,High
131691,STEM,Senior,3.809,6.4,Debugging/Troubleshooting,Intermediate,2,True,5.08,3,Actively_Encouraged,1,4.0,85.0,High
131693,STEM,Junior,3.344,7.29,Debugging/Troubleshooting,Intermediate,3,False,12.0,3,Allowed_With_Citation,5,3.626,73.86,Medium
131695,STEM,Graduate,3.491,13.41,Debugging/Troubleshooting,Intermediate,2,True,20.21,4,Actively_Encouraged,5,3.895,97.34,Medium
131699,STEM,Freshman,2.694,6.32,Debugging/Troubleshooting,Beginner,1,False,16.33,3,Allowed_With_Citation,5,2.891,53.8,Medium
131701,STEM,Graduate,3.234,2.2,Debugging/Troubleshooting,Advanced,5,True,5.22,3,Allowed_With_Citation,2,3.567,81.53,Medium
131702,STEM,Junior,3.583,33.23,Debugging/Troubleshooting,Advanced,4,True,12.32,5,Strict_Ban,9,3.798,59.98,High
131703,STEM,Graduate,3.051,19.01,Debugging/Troubleshooting,Beginner,1,False,9.2,7,Allowed_With_Citation,8,3.304,67.09,High
131704,STEM,Senior,3.467,16.59,Debugging/Troubleshooting,Intermediate,4,True,17.51,5,Actively_Encouraged,6,3.929,84.76,Medium
131707,STEM,Sophomore,2.41,6.28,Debugging/Troubleshooting,Intermediate,3,False,9.73,5,Allowed_With_Citation,5,2.455,79.32,Low
131713,STEM,Freshman,2.791,13.05,Debugging/Troubleshooting,Beginner,2,True,12.9,4,Actively_Encouraged,6,3.138,70.92,Medium
131715,STEM,Graduate,3.822,3.84,Summarizing_Reading,Advanced,4,True,20.2,3,Actively_Encouraged,4,3.922,100.0,Medium
131719,STEM,Sophomore,3.438,9.06,Copywriting/Drafting,Advanced,5,False,9.01,5,Allowed_With_Citation,3,3.802,78.15,Medium
131720,STEM,Junior,3.875,9.09,Debugging/Troubleshooting,Advanced,4,False,9.67,4,Allowed_With_Citation,5,4.0,91.1,High
131721,STEM,Junior,2.746,0.45,Debugging/Troubleshooting,Advanced,3,True,1.29,4,Allowed_With_Citation,1,2.601,75.4,Medium
131723,STEM,Senior,3.712,25.69,Debugging/Troubleshooting,Intermediate,4,False,6.18,6,Allowed_With_Citation,6,3.896,63.53,High
131725,STEM,Senior,2.434,7.2,Summarizing_Reading,Advanced,3,False,8.09,5,Allowed_With_Citation,1,2.804,99.19,High
131728,STEM,Graduate,3.312,4.29,Debugging/Troubleshooting,Intermediate,4,True,9.85,4,Strict_Ban,4,3.396,100.0,High
131730,STEM,Sophomore,3.316,3.45,Copywriting/Drafting,Advanced,4,False,13.8,2,Allowed_With_Citation,8,3.815,84.08,Low
131739,STEM,Senior,2.903,19.24,Debugging/Troubleshooting,Intermediate,1,False,11.35,6,Allowed_With_Citation,4,3.116,70.02,Medium
131742,STEM,Senior,2.125,7.43,Debugging/Troubleshooting,Advanced,5,True,11.04,5,Allowed_With_Citation,4,2.571,80.56,Medium
131745,STEM,Senior,3.267,1.69,Debugging/Troubleshooting,Beginner,2,True,1.94,3,Actively_Encouraged,4,3.523,55.56,Low
131748,STEM,Junior,3.506,34.99,Debugging/Troubleshooting,Advanced,3,True,1.0,5,Actively_Encouraged,4,3.648,71.38,High
131751,STEM,Freshman,2.83,5.26,Debugging/Troubleshooting,Advanced,3,False,16.3,5,Allowed_With_Citation,3,3.204,99.9,Medium
131755,STEM,Sophomore,3.426,4.11,Debugging/Troubleshooting,Intermediate,2,False,15.98,1,Allowed_With_Citation,6,3.651,87.89,Medium
131756,STEM,Freshman,3.874,3.19,Copywriting/Drafting,Beginner,3,True,10.78,2,Allowed_With_Citation,1,4.0,82.19,Medium
131763,STEM,Graduate,3.574,5.61,Direct_Answer_Generation,Advanced,4,True,11.4,2,Allowed_With_Citation,5,3.849,79.9,Low
131766,STEM,Sophomore,2.155,5.32,Copywriting/Drafting,Advanced,4,False,9.43,3,Allowed_With_Citation,4,2.174,64.18,High
131768,STEM,Sophomore,3.618,40.0,Debugging/Troubleshooting,Beginner,1,True,2.59,9,Strict_Ban,9,3.853,60.73,High
131772,STEM,Junior,3.847,27.52,Debugging/Troubleshooting,Advanced,5,True,16.11,5,Strict_Ban,10,4.0,79.56,High
131774,STEM,Junior,3.556,6.67,Direct_Answer_Generation,Advanced,3,True,8.74,2,Strict_Ban,5,3.786,84.34,High
131777,STEM,Senior,2.591,7.12,Debugging/Troubleshooting,Advanced,3,False,12.26,2,Allowed_With_Citation,1,3.136,73.88,Medium
