,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
24131,2-3,1-2,70.75,15-20,-1.873,Graduate
24132,3-4,2-3,100.0,20-25,0.7730000000000001,Freshman
24133,3-4,3-4,86.24,25-30,-0.15100000000000025,Senior
24134,3-4,3-4,54.2,05-10,-0.08699999999999974,Graduate
24135,3-4,3-4,62.61,15-20,-0.18799999999999972,Junior
24136,3-4,2-3,60.72,0-5,-0.8420000000000001,Graduate
24137,2-3,2-3,59.93,0-5,-0.387,Graduate
24138,3-4,3-4,95.83,15-20,1.165,Senior
24139,3-4,3-4,93.97,10-15,-0.8370000000000002,Senior
24140,2-3,2-3,79.93,20-25,-1.1760000000000002,Sophomore
24141,3-4,3-4,76.75,15-20,1.052,Graduate
24142,2-3,2-3,87.36,05-10,-1.189,Junior
24143,2-3,2-3,62.85,10-15,-0.1429999999999998,Junior
24144,2-3,2-3,85.36,0-5,0.04700000000000015,Senior
24145,3-4,3-4,65.76,0-5,1.17,Graduate
24146,3-4,2-3,83.31,10-15,-0.9530000000000003,Senior
24147,3-4,3-4,72.27,0-5,0.31800000000000006,Freshman
24148,3-4,3-4,75.92,0-5,0.2759999999999998,Junior
24149,3-4,3-4,71.32,0-5,-0.3440000000000003,Senior
24150,3-4,3-4,76.83,0-5,-0.746,Junior
24151,3-4,3-4,93.15,0-5,-0.07100000000000017,Graduate
24152,3-4,3-4,80.1,0-5,-0.121,Graduate
24153,2-3,2-3,84.35,0-5,-0.5910000000000002,Junior
24154,2-3,2-3,62.72,0-5,-0.15900000000000025,Sophomore
24155,2-3,2-3,42.33,10-15,0.051000000000000156,Freshman
24156,2-3,2-3,79.04,10-15,-0.08599999999999985,Junior
24157,2-3,2-3,100.0,05-10,-0.4289999999999998,Sophomore
24158,3-4,3-4,100.0,15-20,1.108,Senior
24159,3-4,3-4,73.56,0-5,-0.685,Senior
24160,3-4,3-4,79.36,0-5,-0.20399999999999974,Sophomore
24161,3-4,3-4,76.4,10-15,-0.5619999999999998,Freshman
24162,3-4,3-4,52.43,05-10,0.31700000000000017,Graduate
24163,3-4,3-4,52.63,10-15,-0.6280000000000001,Junior
24164,3-4,3-4,66.57,0-5,0.5089999999999999,Sophomore
24165,3-4,3-4,75.8,0-5,-0.2839999999999998,Junior
24166,3-4,3-4,64.86,0-5,-0.6139999999999999,Senior
24167,3-4,3-4,67.6,05-10,-0.3959999999999999,Freshman
24168,3-4,3-4,87.72,0-5,-0.8579999999999997,Senior
24169,3-4,3-4,55.85,05-10,-0.07699999999999996,Sophomore
24170,3-4,3-4,84.26,0-5,-0.2829999999999999,Senior
24171,2-3,2-3,74.84,05-10,-0.9010000000000002,Graduate
24172,3-4,3-4,71.49,25-30,0.3600000000000003,Freshman
24173,3-4,3-4,68.95,05-10,0.17499999999999982,Graduate
24174,3-4,3-4,92.1,05-10,0.023999999999999577,Graduate
24175,3-4,3-4,73.71,05-10,-0.6080000000000001,Sophomore
24176,3-4,3-4,97.67,10-15,-0.29300000000000015,Freshman
24177,3-4,3-4,70.77,10-15,0.569,Senior
24178,3-4,3-4,79.57,0-5,-0.133,Sophomore
24179,3-4,2-3,80.81,05-10,-0.863,Freshman
24180,3-4,3-4,69.37,05-10,0.2140000000000004,Freshman
24181,3-4,3-4,88.24,05-10,-0.19799999999999995,Freshman
24182,3-4,3-4,70.71,0-5,0.41100000000000003,Sophomore
24183,3-4,3-4,90.83,05-10,-0.8779999999999997,Senior
24184,3-4,3-4,81.33,10-15,-0.3330000000000002,Senior
24185,3-4,3-4,76.99,10-15,0.01200000000000001,Junior
24186,2-3,2-3,69.03,05-10,-1.6629999999999998,Junior
24187,3-4,3-4,95.46,05-10,1.4610000000000003,Graduate
24188,3-4,2-3,59.6,05-10,-1.2240000000000002,Graduate
24189,3-4,3-4,69.19,0-5,0.16100000000000003,Senior
24190,3-4,2-3,59.47,05-10,-0.6799999999999997,Sophomore
24191,3-4,2-3,98.01,0-5,-0.5489999999999999,Sophomore
24192,3-4,3-4,56.1,05-10,-0.18000000000000016,Graduate
24193,2-3,2-3,67.5,0-5,-1.2919999999999998,Graduate
24194,3-4,3-4,72.82,0-5,0.8529999999999998,Senior
24195,3-4,3-4,78.58,0-5,-0.508,Senior
24196,2-3,2-3,76.08,0-5,-0.847,Junior
24197,3-4,3-4,97.45,0-5,0.508,Sophomore
24198,3-4,3-4,100.0,05-10,-0.17300000000000004,Sophomore
24199,3-4,2-3,84.14,0-5,-0.9459999999999997,Freshman
24200,3-4,3-4,78.48,05-10,0.41900000000000004,Senior
24201,3-4,3-4,87.92,10-15,-0.673,Senior
24202,3-4,3-4,79.86,05-10,-0.11499999999999977,Sophomore
24203,3-4,3-4,87.12,20-25,-0.5180000000000002,Freshman
24204,3-4,3-4,63.73,0-5,0.3490000000000002,Graduate
24205,2-3,2-3,59.33,0-5,-0.6699999999999999,Junior
24206,3-4,2-3,92.45,0-5,-0.06000000000000005,Graduate
24207,2-3,2-3,84.08,0-5,-0.45199999999999996,Senior
24208,3-4,2-3,95.73,0-5,-0.17300000000000004,Freshman
24209,3-4,3-4,70.1,0-5,0.41200000000000037,Sophomore
24210,3-4,2-3,71.07,0-5,-1.181,Senior
24211,3-4,3-4,68.67,0-5,-0.007000000000000117,Senior
24212,3-4,3-4,64.02,0-5,0.5669999999999997,Sophomore
24213,3-4,3-4,61.57,0-5,-0.19399999999999995,Freshman
24214,2-3,2-3,68.14,0-5,-1.452,Sophomore
24215,2-3,2-3,78.0,0-5,0.04600000000000026,Senior
24216,3-4,3-4,73.1,0-5,0.9220000000000002,Sophomore
24217,3-4,3-4,89.43,15-20,0.19399999999999995,Senior
24218,3-4,3-4,65.51,0-5,-0.6269999999999998,Graduate
24219,3-4,3-4,67.7,10-15,-0.472,Sophomore
24220,2-3,2-3,63.39,10-15,-0.9540000000000002,Freshman
24221,2-3,2-3,68.87,10-15,0.5370000000000004,Freshman
24222,3-4,3-4,71.53,05-10,0.3639999999999999,Sophomore
24223,3-4,3-4,79.07,05-10,-0.1990000000000003,Freshman
24224,3-4,3-4,64.75,0-5,0.21399999999999997,Sophomore
24225,2-3,2-3,68.68,15-20,-1.774,Junior
24226,2-3,2-3,75.92,10-15,0.2609999999999997,Freshman
24227,2-3,2-3,77.17,20-25,-0.43999999999999995,Freshman
24228,3-4,3-4,100.0,0-5,0.8940000000000001,Graduate
24229,3-4,3-4,60.48,15-20,0.12600000000000033,Junior
24230,3-4,2-3,81.06,0-5,-1.049,Graduate
24231,3-4,3-4,65.99,0-5,0.5869999999999997,Freshman
24232,3-4,2-3,83.82,15-20,-0.964,Freshman
24233,3-4,3-4,93.65,05-10,0.2120000000000002,Senior
24234,2-3,2-3,77.23,0-5,-1.7960000000000003,Junior
24235,3-4,3-4,70.43,10-15,0.71,Graduate
24236,3-4,3-4,84.22,0-5,0.10699999999999976,Senior
24237,3-4,2-3,61.54,0-5,-0.6440000000000001,Junior
24238,2-3,2-3,81.78,0-5,-0.915,Junior
24239,2-3,2-3,67.79,05-10,0.07899999999999974,Senior
24240,3-4,2-3,75.66,0-5,-0.32200000000000006,Senior
24241,2-3,2-3,57.87,05-10,-0.536,Sophomore
24242,2-3,2-3,70.45,0-5,0.39700000000000024,Senior
24243,3-4,2-3,69.53,0-5,-0.07200000000000006,Senior
24244,3-4,3-4,57.72,0-5,-0.30699999999999994,Graduate
24245,3-4,3-4,70.97,0-5,-0.3440000000000003,Graduate
24246,3-4,3-4,71.05,0-5,0.10000000000000009,Sophomore
24247,3-4,3-4,77.59,05-10,0.3860000000000001,Graduate
24248,2-3,2-3,84.66,0-5,-1.5179999999999998,Graduate
24249,3-4,3-4,74.64,0-5,0.4209999999999998,Freshman
24250,3-4,3-4,93.83,0-5,0.6080000000000001,Junior
24251,3-4,3-4,49.65,05-10,-0.246,Junior
24252,3-4,3-4,62.62,0-5,-0.9620000000000002,Sophomore
24253,3-4,3-4,85.58,05-10,0.31400000000000006,Senior
24254,3-4,3-4,100.0,0-5,0.040000000000000036,Freshman
24255,3-4,3-4,74.05,0-5,-0.806,Senior
24256,3-4,3-4,81.18,0-5,0.14400000000000013,Freshman
24257,3-4,2-3,89.37,05-10,-0.8279999999999998,Junior
24258,3-4,3-4,91.9,0-5,0.4850000000000003,Sophomore
24259,3-4,3-4,81.28,0-5,-0.45999999999999996,Senior
24260,3-4,3-4,71.05,0-5,-0.20400000000000018,Junior
24261,3-4,3-4,82.23,0-5,-0.22399999999999975,Graduate
24262,3-4,2-3,64.59,0-5,-0.8690000000000002,Graduate
24263,3-4,3-4,75.39,0-5,0.1719999999999997,Sophomore
24264,2-3,2-3,77.44,0-5,-0.6970000000000001,Junior
24265,2-3,2-3,65.2,0-5,-0.20699999999999985,Sophomore
24266,2-3,2-3,88.89,0-5,0.10400000000000009,Senior
24267,3-4,3-4,79.62,05-10,0.30900000000000016,Junior
24268,2-3,2-3,97.21,10-15,-1.029,Freshman
24269,3-4,2-3,51.53,15-20,0.020000000000000018,Senior
24270,2-3,2-3,73.46,10-15,-0.2519999999999998,Freshman
24271,3-4,3-4,39.25,25-30,0.38699999999999957,Sophomore
24272,3-4,3-4,80.28,05-10,0.2769999999999997,Graduate
24273,3-4,3-4,59.96,0-5,-0.30799999999999983,Freshman
24274,2-3,2-3,100.0,0-5,-1.109,Junior
24275,3-4,2-3,52.21,15-20,0.08499999999999996,Senior
24276,3-4,3-4,91.71,0-5,-0.1729999999999996,Graduate
24277,3-4,2-3,76.95,10-15,-0.7939999999999996,Junior
24278,3-4,3-4,84.01,0-5,0.6260000000000003,Freshman
24279,3-4,3-4,60.75,15-20,-0.746,Graduate
24280,3-4,3-4,69.45,0-5,-0.2759999999999998,Senior
24281,3-4,2-3,80.09,0-5,-0.008000000000000007,Sophomore
24282,2-3,2-3,67.74,0-5,-0.2869999999999999,Sophomore
24283,3-4,3-4,69.89,0-5,0.3640000000000003,Freshman
24284,2-3,2-3,56.45,0-5,-1.0949999999999998,Freshman
24285,3-4,3-4,78.86,0-5,1.1300000000000003,Senior
24286,3-4,3-4,59.65,0-5,-0.7080000000000002,Freshman
24287,3-4,3-4,74.67,0-5,0.7159999999999997,Freshman
24288,2-3,2-3,74.89,05-10,-1.294,Freshman
24289,3-4,3-4,77.35,0-5,0.863,Sophomore
24290,2-3,2-3,50.68,0-5,-0.9289999999999998,Freshman
24291,3-4,2-3,58.99,0-5,-0.4299999999999997,Graduate
24292,3-4,3-4,55.87,0-5,0.46899999999999986,Sophomore
24293,2-3,2-3,90.11,0-5,-1.6620000000000004,Graduate
24294,3-4,3-4,82.51,0-5,1.5550000000000002,Graduate
24295,3-4,3-4,74.01,10-15,-0.4940000000000002,Senior
24296,3-4,3-4,100.0,0-5,0.20799999999999974,Freshman
24297,3-4,3-4,73.66,10-15,-0.10699999999999976,Sophomore
24298,3-4,3-4,55.54,10-15,-0.14399999999999968,Sophomore
24299,3-4,3-4,60.37,0-5,-0.01499999999999968,Junior
24300,3-4,3-4,81.48,0-5,-0.4460000000000002,Freshman
24301,2-3,2-3,70.5,0-5,-0.8369999999999997,Freshman
24302,2-3,2-3,70.14,10-15,-0.6280000000000001,Freshman
24303,3-4,3-4,69.99,0-5,1.4740000000000002,Sophomore
24304,2-3,3-4,77.56,05-10,-0.766,Freshman
24305,3-4,3-4,83.84,0-5,0.08800000000000008,Freshman
24306,3-4,3-4,88.46,05-10,-0.1419999999999999,Freshman
24307,3-4,2-3,83.96,0-5,-0.8640000000000003,Senior
24308,3-4,3-4,82.74,10-15,0.4540000000000002,Freshman
24309,3-4,3-4,100.0,0-5,-0.3889999999999998,Senior
24310,2-3,2-3,45.36,05-10,-1.181,Junior
24311,2-3,2-3,72.58,0-5,-0.6299999999999999,Senior
24312,3-4,3-4,87.01,05-10,1.249,Junior
24313,3-4,3-4,85.08,10-15,-0.40700000000000003,Graduate
24314,3-4,3-4,78.07,10-15,-0.48199999999999976,Sophomore
24315,2-3,2-3,60.18,0-5,-1.533,Senior
24316,3-4,3-4,96.77,05-10,1.819,Freshman
24317,3-4,2-3,75.69,0-5,-1.501,Graduate
24318,3-4,3-4,48.66,25-30,0.6259999999999999,Freshman
24319,3-4,3-4,55.33,0-5,0.21300000000000008,Junior
24320,2-3,2-3,49.35,0-5,-1.3849999999999998,Junior
24321,3-4,3-4,81.67,0-5,0.641,Junior
24322,3-4,2-3,79.76,10-15,-0.33599999999999985,Junior
24323,3-4,2-3,73.91,05-10,-0.43400000000000016,Junior
24324,3-4,3-4,75.2,25-30,0.4289999999999998,Graduate
24325,3-4,2-3,75.91,05-10,-1.0019999999999998,Freshman
24326,3-4,3-4,98.1,10-15,0.641,Sophomore
24327,2-3,2-3,71.29,0-5,-0.9489999999999998,Senior
24328,3-4,2-3,95.64,05-10,-0.04999999999999982,Sophomore
24329,3-4,3-4,70.33,15-20,0.20400000000000018,Graduate
24330,3-4,3-4,79.08,10-15,-0.33199999999999985,Junior
24331,3-4,3-4,80.92,15-20,-0.629,Freshman
24332,2-3,2-3,52.47,05-10,-0.7120000000000002,Freshman
24333,2-3,2-3,55.09,0-5,-0.714,Senior
24334,3-4,3-4,61.19,05-10,0.5449999999999999,Graduate
24335,3-4,3-4,78.75,0-5,0.137,Sophomore
24336,2-3,2-3,88.61,0-5,-0.9580000000000002,Sophomore
24337,3-4,3-4,77.79,05-10,0.16999999999999993,Graduate
24338,3-4,3-4,81.2,0-5,0.24799999999999978,Senior
24339,2-3,1-2,68.47,05-10,-1.8599999999999999,Freshman
24340,3-4,3-4,70.78,05-10,1.5659999999999998,Junior
24341,3-4,3-4,74.49,25-30,-0.7170000000000001,Graduate
24342,3-4,3-4,74.76,0-5,0.6190000000000002,Junior
24343,3-4,3-4,69.4,0-5,-0.7760000000000002,Sophomore
24344,3-4,3-4,49.06,30-35,0.4910000000000001,Freshman
24345,3-4,3-4,87.7,0-5,-0.11500000000000021,Senior
24346,3-4,2-3,97.15,05-10,-0.6080000000000001,Sophomore
24347,3-4,3-4,88.05,0-5,0.714,Junior
24348,2-3,2-3,53.75,05-10,-1.7120000000000002,Junior
24349,3-4,2-3,90.81,15-20,-0.04400000000000004,Junior
24350,3-4,3-4,95.25,0-5,0.2610000000000001,Sophomore
24351,3-4,3-4,69.52,05-10,-0.754,Senior
24352,3-4,3-4,81.62,05-10,0.5089999999999999,Junior
24353,3-4,3-4,100.0,0-5,-0.31000000000000005,Sophomore
24354,3-4,2-3,91.13,0-5,-0.6280000000000001,Freshman
24355,1-2,1-2,60.77,05-10,-1.142,Sophomore
24356,3-4,3-4,87.02,05-10,1.2810000000000001,Sophomore
24357,2-3,2-3,71.26,0-5,-0.8939999999999997,Senior
24358,3-4,3-4,88.24,10-15,0.9950000000000001,Junior
24359,2-3,1-2,66.98,30-35,-1.9989999999999999,Graduate
24360,3-4,3-4,71.19,05-10,1.262,Senior
24361,3-4,3-4,65.12,0-5,0.1990000000000003,Junior
24362,3-4,3-4,64.16,0-5,-0.27300000000000013,Freshman
24363,3-4,2-3,61.16,35-40,-0.9020000000000001,Sophomore
24364,3-4,3-4,83.1,0-5,-0.015000000000000124,Freshman
24365,3-4,3-4,67.66,15-20,0.7269999999999999,Junior
24366,3-4,2-3,77.6,20-25,-0.7509999999999999,Senior
24367,3-4,2-3,69.78,0-5,-0.3230000000000004,Senior
24368,3-4,3-4,93.06,35-40,0.21700000000000008,Freshman
24369,3-4,3-4,75.35,0-5,0.2629999999999999,Junior
24370,3-4,3-4,74.76,0-5,-0.706,Junior
24371,3-4,2-3,60.1,05-10,-0.9619999999999997,Junior
24372,3-4,3-4,74.7,15-20,0.20500000000000007,Sophomore
24373,3-4,2-3,83.58,10-15,-0.43999999999999995,Junior
24374,3-4,3-4,72.46,05-10,0.31899999999999995,Junior
24375,3-4,2-3,99.18,0-5,-1.133,Junior
24376,3-4,3-4,76.68,05-10,-0.0950000000000002,Sophomore
24377,3-4,3-4,100.0,0-5,0.1809999999999996,Graduate
24378,3-4,3-4,69.5,05-10,-0.4590000000000001,Sophomore
24379,3-4,3-4,61.46,0-5,-0.18299999999999983,Graduate
24380,3-4,3-4,96.82,15-20,0.2290000000000001,Senior
24381,2-3,2-3,93.77,0-5,-1.548,Junior
24382,3-4,3-4,84.62,0-5,0.8740000000000001,Junior
24383,3-4,2-3,64.16,15-20,-0.8180000000000001,Graduate
24384,3-4,3-4,66.31,0-5,0.2889999999999997,Junior
24385,3-4,3-4,94.71,0-5,-0.32799999999999985,Senior
24386,3-4,2-3,59.66,0-5,-0.754,Senior
24387,1-2,1-2,68.43,15-20,-1.405,Graduate
24388,2-3,2-3,84.35,05-10,0.909,Freshman
24389,3-4,3-4,96.37,0-5,0.08499999999999996,Graduate
24390,3-4,3-4,70.81,20-25,0.685,Graduate
24391,3-4,3-4,89.91,0-5,-0.891,Sophomore
24392,3-4,2-3,87.38,0-5,-0.26400000000000023,Junior
24393,3-4,3-4,75.09,0-5,0.31199999999999983,Freshman
24394,3-4,3-4,69.41,10-15,-0.4009999999999998,Freshman
24395,3-4,3-4,65.74,0-5,-0.45799999999999974,Junior
24396,3-4,3-4,100.0,05-10,-0.008999999999999897,Senior
24397,3-4,3-4,40.15,05-10,0.15500000000000025,Junior
24398,3-4,3-4,85.87,05-10,-0.5620000000000003,Senior
24399,2-3,2-3,71.08,10-15,-1.4220000000000002,Senior
24400,3-4,2-3,58.84,0-5,0.25799999999999956,Freshman
24401,3-4,3-4,87.25,0-5,0.03600000000000003,Senior
24402,3-4,3-4,72.34,0-5,-0.10899999999999999,Junior
24403,3-4,3-4,81.5,0-5,-0.10099999999999998,Freshman
24404,3-4,3-4,89.5,0-5,0.09399999999999986,Sophomore
24405,3-4,3-4,95.26,0-5,-0.2589999999999999,Sophomore
24406,2-3,2-3,61.48,05-10,-1.7690000000000001,Graduate
24407,3-4,3-4,79.05,0-5,0.8940000000000001,Freshman
24408,3-4,2-3,56.3,10-15,-0.5329999999999999,Freshman
24409,2-3,2-3,88.41,25-30,-0.52,Senior
24410,3-4,3-4,55.02,25-30,0.3660000000000001,Graduate
24411,3-4,3-4,70.35,10-15,-0.20999999999999996,Junior
24412,2-3,2-3,67.24,10-15,-1.0109999999999997,Sophomore
24413,3-4,3-4,72.83,05-10,0.843,Sophomore
24414,3-4,3-4,70.62,30-35,-0.6999999999999997,Freshman
24415,2-3,2-3,46.28,0-5,-0.4910000000000001,Freshman
24416,3-4,3-4,71.4,0-5,1.0979999999999999,Freshman
24417,3-4,3-4,69.36,10-15,-0.44700000000000006,Junior
24418,2-3,2-3,82.07,05-10,-1.202,Graduate
24419,3-4,3-4,70.8,20-25,0.4530000000000003,Senior
24420,2-3,2-3,52.79,0-5,-1.3290000000000002,Junior
24421,3-4,3-4,77.4,0-5,0.9169999999999998,Junior
24422,3-4,3-4,94.44,10-15,-0.46999999999999975,Junior
24423,2-3,2-3,100.0,0-5,-0.266,Sophomore
24424,3-4,3-4,59.38,15-20,0.3700000000000001,Freshman
24425,3-4,2-3,88.33,0-5,-0.5590000000000002,Junior
24426,3-4,3-4,63.97,0-5,-0.3530000000000002,Junior
24427,3-4,3-4,61.49,0-5,0.039000000000000146,Graduate
24428,2-3,2-3,85.05,05-10,-1.0859999999999999,Senior
24429,3-4,3-4,100.0,05-10,1.1230000000000002,Senior
24430,2-3,3-4,71.57,0-5,-0.855,Freshman
24431,3-4,3-4,94.96,05-10,0.2599999999999998,Senior
24432,3-4,3-4,68.32,0-5,-0.1900000000000004,Graduate
24433,3-4,3-4,99.97,0-5,0.14700000000000024,Senior
24434,3-4,2-3,85.34,25-30,-1.271,Senior
24435,3-4,3-4,61.12,25-30,0.15200000000000014,Graduate
24436,3-4,3-4,86.69,0-5,-0.24499999999999966,Sophomore
24437,2-3,2-3,72.88,10-15,-0.8999999999999999,Senior
24438,3-4,3-4,79.61,0-5,0.9290000000000003,Sophomore
24439,2-3,2-3,44.69,0-5,-1.266,Junior
24440,3-4,3-4,79.8,05-10,0.738,Senior
24441,2-3,2-3,91.61,10-15,-1.2720000000000002,Sophomore
24442,3-4,2-3,54.96,0-5,-0.18100000000000005,Graduate
24443,3-4,3-4,83.51,05-10,0.121,Sophomore
24444,3-4,2-3,71.84,35-40,-0.3400000000000003,Freshman
24445,3-4,3-4,100.0,0-5,0.3999999999999999,Sophomore
24446,2-3,2-3,64.52,10-15,-1.27,Graduate
24447,3-4,3-4,80.18,10-15,1.1149999999999998,Sophomore
24448,3-4,3-4,85.68,25-30,-0.746,Junior
24449,3-4,3-4,93.36,05-10,-0.7429999999999999,Graduate
24450,2-3,1-2,60.21,10-15,-1.51,Sophomore
24451,3-4,3-4,93.78,0-5,1.496,Freshman
24452,3-4,3-4,78.62,0-5,-0.5870000000000002,Freshman
24453,3-4,3-4,88.03,05-10,0.2629999999999999,Junior
24454,3-4,3-4,75.73,25-30,-0.01100000000000012,Freshman
24455,3-4,2-3,74.11,0-5,-1.29,Junior
24456,3-4,3-4,68.57,10-15,-0.274,Graduate
24457,3-4,2-3,87.17,05-10,-0.45100000000000007,Senior
24458,3-4,3-4,76.57,20-25,-0.07200000000000006,Junior
24459,3-4,2-3,79.15,05-10,-1.1110000000000002,Graduate
24460,2-3,2-3,55.05,05-10,-0.1459999999999999,Freshman
24461,3-4,3-4,83.19,0-5,0.6750000000000003,Junior
24462,2-3,2-3,69.97,0-5,-1.6640000000000001,Freshman
24463,3-4,2-3,59.66,0-5,0.21399999999999997,Junior
24464,3-4,3-4,63.79,15-20,0.4860000000000002,Junior
24465,3-4,3-4,56.86,0-5,-0.665,Sophomore
24466,3-4,3-4,78.5,10-15,0.34899999999999975,Senior
24467,2-3,1-2,77.12,35-40,-2.08,Sophomore
24468,3-4,3-4,75.24,10-15,0.8780000000000001,Junior
24469,3-4,2-3,100.0,05-10,-1.251,Junior
24470,2-3,2-3,50.66,0-5,-0.4019999999999997,Junior
24471,3-4,3-4,87.2,0-5,0.544,Freshman
24472,3-4,3-4,84.49,0-5,-0.71,Senior
24473,3-4,3-4,95.17,10-15,-0.10000000000000009,Freshman
24474,2-3,1-2,82.71,05-10,-1.3540000000000003,Senior
24475,3-4,3-4,73.34,0-5,1.7929999999999997,Sophomore
24476,3-4,3-4,83.29,35-40,-0.41800000000000015,Freshman
24477,3-4,3-4,85.57,0-5,-0.399,Sophomore
24478,3-4,3-4,70.23,25-30,0.15200000000000014,Junior
24479,3-4,3-4,96.23,0-5,-0.11900000000000022,Sophomore
24480,2-3,2-3,100.0,15-20,-1.5540000000000003,Freshman
24481,3-4,3-4,69.6,05-10,1.0740000000000003,Freshman
24482,3-4,2-3,86.67,10-15,-0.6839999999999997,Senior
24483,3-4,3-4,62.58,05-10,0.1509999999999998,Graduate
24484,3-4,2-3,79.44,0-5,-1.0670000000000002,Freshman
24485,3-4,3-4,81.4,10-15,0.14500000000000002,Sophomore
24486,3-4,2-3,62.05,0-5,-0.8039999999999998,Freshman
24487,2-3,2-3,93.05,0-5,-0.762,Graduate
24488,2-3,2-3,85.13,05-10,-0.06999999999999984,Junior
24489,2-3,2-3,65.37,10-15,-0.18100000000000005,Graduate
24490,3-4,3-4,90.29,0-5,0.2280000000000002,Junior
24491,3-4,2-3,100.0,10-15,-0.633,Graduate
24492,3-4,3-4,60.06,10-15,0.4540000000000002,Graduate
24493,3-4,3-4,89.18,05-10,0.040000000000000036,Sophomore
24494,2-3,2-3,100.0,05-10,-1.725,Senior
24495,3-4,2-3,99.4,0-5,-0.19200000000000017,Senior
24496,2-3,2-3,93.17,20-25,-0.4969999999999999,Freshman
24497,2-3,2-3,82.36,0-5,-0.43599999999999994,Junior
24498,3-4,3-4,79.07,15-20,0.7119999999999997,Graduate
24499,3-4,2-3,57.49,0-5,-1.185,Graduate
24500,3-4,3-4,60.76,05-10,-0.17200000000000015,Graduate
24501,3-4,2-3,66.52,05-10,-0.6520000000000001,Graduate
24502,2-3,2-3,67.7,05-10,-0.4450000000000003,Senior
24503,3-4,2-3,64.42,05-10,-0.07100000000000017,Sophomore
24504,2-3,2-3,81.3,0-5,-0.8410000000000002,Junior
24505,3-4,3-4,84.41,0-5,0.5959999999999996,Junior
24506,3-4,3-4,82.49,15-20,0.2679999999999998,Sophomore
24507,3-4,2-3,85.17,0-5,-0.7970000000000002,Senior
24508,3-4,3-4,89.92,10-15,0.536,Junior
24509,2-3,2-3,97.24,05-10,-1.2240000000000002,Senior
24510,3-4,3-4,66.62,05-10,0.6139999999999999,Sophomore
24511,3-4,3-4,66.22,10-15,-0.16400000000000015,Graduate
24512,3-4,3-4,58.22,0-5,-0.30100000000000016,Sophomore
24513,3-4,3-4,56.05,10-15,-0.30200000000000005,Junior
24514,3-4,3-4,70.07,10-15,0.05699999999999994,Freshman
24515,2-3,2-3,64.77,25-30,-1.0830000000000002,Junior
24516,2-3,2-3,71.88,15-20,0.1599999999999997,Freshman
24517,2-3,2-3,65.34,05-10,-0.137,Sophomore
24518,3-4,3-4,66.86,05-10,0.516,Graduate
24519,2-3,2-3,88.79,05-10,-1.7480000000000002,Graduate
24520,3-4,3-4,87.68,10-15,0.593,Senior
24521,3-4,3-4,81.18,0-5,0.633,Sophomore
24522,2-3,2-3,70.96,05-10,-0.9990000000000001,Junior
24523,3-4,2-3,67.74,0-5,0.051000000000000156,Sophomore
24524,3-4,3-4,74.4,0-5,0.4849999999999999,Senior
24525,3-4,3-4,79.11,0-5,-0.10199999999999987,Sophomore
24526,2-3,2-3,91.65,05-10,-1.049,Sophomore
24527,3-4,3-4,86.18,10-15,0.367,Junior
24528,3-4,3-4,73.62,05-10,0.02699999999999969,Freshman
24529,2-3,2-3,69.55,15-20,-0.9980000000000002,Senior
24530,2-3,2-3,73.49,0-5,-0.7119999999999997,Freshman
24531,3-4,3-4,94.36,0-5,1.2400000000000002,Junior
24532,3-4,3-4,63.24,10-15,-0.2959999999999998,Sophomore
24533,3-4,3-4,95.14,05-10,-0.79,Junior
24534,2-3,2-3,81.81,05-10,-1.089,Sophomore
24535,3-4,3-4,98.3,0-5,0.806,Sophomore
24536,1-2,1-2,65.56,05-10,-2.251,Freshman
24537,2-3,2-3,74.42,05-10,0.671,Senior
24538,3-4,2-3,81.64,0-5,0.008000000000000007,Freshman
24539,3-4,3-4,58.99,0-5,0.7730000000000001,Sophomore
24540,3-4,3-4,64.07,0-5,-0.7680000000000002,Junior
24541,3-4,3-4,68.03,05-10,-0.15100000000000025,Freshman
24542,3-4,3-4,99.35,0-5,-0.22299999999999986,Sophomore
24543,3-4,3-4,62.4,0-5,0.1479999999999997,Sophomore
24544,2-3,2-3,100.0,0-5,-1.254,Sophomore
24545,3-4,2-3,79.15,15-20,0.30600000000000005,Junior
24546,3-4,3-4,48.12,05-10,-0.07200000000000006,Freshman
24547,3-4,3-4,80.41,0-5,0.45999999999999996,Freshman
24548,3-4,3-4,61.36,05-10,-0.19700000000000006,Junior
24549,3-4,3-4,83.07,05-10,-0.38400000000000034,Junior
24550,3-4,3-4,69.4,0-5,-0.43999999999999995,Sophomore
24551,1-2,1-2,80.95,05-10,-1.383,Senior
24552,3-4,3-4,82.55,05-10,1.644,Junior
24553,3-4,3-4,83.57,10-15,-0.33499999999999996,Junior
24554,2-3,2-3,90.96,0-5,-1.5150000000000001,Sophomore
24555,3-4,3-4,77.43,25-30,0.617,Graduate
24556,2-3,1-2,93.8,35-40,-1.5840000000000003,Senior
24557,3-4,3-4,71.33,0-5,1.0989999999999998,Sophomore
24558,3-4,3-4,64.33,10-15,0.09499999999999975,Sophomore
24559,2-3,1-2,76.39,0-5,-2.0309999999999997,Senior
24560,3-4,2-3,75.87,0-5,0.31000000000000005,Sophomore
24561,3-4,3-4,61.34,05-10,0.30200000000000005,Freshman
