,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
19237,3-4,3-4,68.22,0-5,-0.2200000000000002,graduate
19238,3-4,3-4,80.03,05-10,0.22999999999999998,senior
19239,3-4,3-4,97.91,0-5,-0.46899999999999986,freshman
19240,2-3,2-3,73.33,0-5,-0.984,junior
19241,3-4,3-4,63.45,10-15,1.1399999999999997,junior
19242,2-3,2-3,75.3,05-10,-1.4419999999999997,graduate
19243,3-4,3-4,64.19,05-10,0.6190000000000002,junior
19244,3-4,3-4,56.93,0-5,-0.5,junior
19245,2-3,2-3,82.12,05-10,-1.0270000000000001,freshman
19246,3-4,3-4,85.69,10-15,0.6509999999999998,sophomore
19247,3-4,3-4,92.19,0-5,-0.16999999999999993,junior
19248,3-4,3-4,75.66,15-20,-0.44300000000000006,senior
19249,3-4,3-4,63.29,05-10,-0.15700000000000003,junior
19250,3-4,2-3,92.83,10-15,-0.7049999999999996,junior
19251,3-4,2-3,61.0,10-15,-0.536,sophomore
19252,3-4,2-3,62.56,0-5,-0.05799999999999983,senior
19253,3-4,3-4,79.06,0-5,0.07999999999999963,freshman
19254,3-4,3-4,51.15,0-5,0.5680000000000001,junior
19255,3-4,3-4,97.95,05-10,-0.5750000000000002,freshman
19256,3-4,3-4,79.96,10-15,0.10099999999999998,junior
19257,3-4,2-3,69.36,0-5,-0.512,freshman
19258,3-4,3-4,90.87,0-5,-0.040999999999999925,graduate
19259,3-4,3-4,94.1,05-10,-0.0030000000000001137,junior
19260,3-4,2-3,76.85,10-15,-0.9569999999999999,senior
19261,3-4,3-4,54.76,05-10,0.1469999999999998,graduate
19262,3-4,3-4,58.65,35-40,-0.32600000000000007,sophomore
19263,3-4,3-4,89.17,0-5,-0.3919999999999999,junior
19264,3-4,3-4,74.36,10-15,-0.3540000000000001,graduate
19265,3-4,3-4,83.58,15-20,0.35299999999999976,junior
19266,3-4,3-4,93.17,05-10,-0.4740000000000002,sophomore
19267,3-4,3-4,81.75,10-15,-0.7439999999999998,sophomore
19268,2-3,2-3,92.27,0-5,-0.4660000000000002,sophomore
19269,3-4,3-4,100.0,15-20,0.8329999999999997,junior
19270,2-3,2-3,49.87,0-5,-0.7119999999999997,freshman
19271,3-4,3-4,76.72,0-5,0.040000000000000036,sophomore
19272,2-3,2-3,96.89,0-5,-0.5229999999999997,junior
19273,3-4,3-4,95.1,0-5,0.4670000000000001,senior
19274,3-4,3-4,90.49,0-5,-0.5640000000000001,junior
19275,3-4,3-4,77.19,0-5,0.040000000000000036,graduate
19276,3-4,2-3,94.18,05-10,-0.9710000000000001,junior
19277,3-4,2-3,56.84,05-10,-0.5959999999999996,senior
19278,3-4,3-4,55.45,0-5,0.12300000000000022,freshman
19279,2-3,2-3,98.5,0-5,-0.7369999999999997,sophomore
19280,2-3,2-3,70.17,20-25,-0.22899999999999965,senior
19281,3-4,3-4,91.29,0-5,0.5329999999999999,junior
19282,3-4,2-3,71.6,05-10,-0.669,graduate
19283,3-4,3-4,64.27,0-5,0.44300000000000006,senior
19284,2-3,2-3,53.78,0-5,-1.3050000000000002,junior
19285,3-4,3-4,70.23,0-5,0.19700000000000006,senior
19286,3-4,3-4,83.34,0-5,-0.2959999999999998,junior
19287,2-3,2-3,55.83,15-20,-0.903,sophomore
19288,3-4,3-4,65.84,0-5,0.6299999999999999,freshman
19289,3-4,3-4,77.87,0-5,-0.45199999999999996,graduate
19290,3-4,3-4,88.1,05-10,0.03399999999999981,sophomore
19291,3-4,3-4,90.63,0-5,-0.2709999999999999,senior
19292,3-4,3-4,78.24,05-10,-0.28500000000000014,freshman
19293,3-4,3-4,80.8,15-20,-0.19399999999999995,senior
19294,2-3,2-3,75.74,05-10,-0.6900000000000004,senior
19295,2-3,2-3,69.35,05-10,-0.3240000000000003,junior
19296,3-4,3-4,75.76,0-5,1.201,senior
19297,3-4,3-4,81.58,0-5,-0.5499999999999998,junior
19298,3-4,3-4,69.36,10-15,-0.476,junior
19299,3-4,3-4,83.75,15-20,0.37399999999999967,graduate
19300,2-3,2-3,62.42,0-5,-1.4960000000000004,graduate
19301,3-4,3-4,62.05,10-15,1.0940000000000003,sophomore
19302,3-4,3-4,63.5,0-5,-0.28200000000000003,sophomore
19303,3-4,3-4,73.7,10-15,-0.29800000000000004,sophomore
19304,3-4,3-4,85.85,0-5,-0.4820000000000002,senior
19305,2-3,2-3,92.96,20-25,-1.338,senior
19306,2-3,2-3,62.97,10-15,-0.3780000000000001,freshman
19307,3-4,3-4,79.1,25-30,0.9869999999999997,freshman
19308,3-4,2-3,73.99,05-10,-0.8939999999999997,senior
19309,3-4,3-4,93.02,10-15,0.08400000000000007,sophomore
19310,3-4,3-4,83.57,0-5,0.5470000000000002,freshman
19311,3-4,3-4,67.75,15-20,-0.589,sophomore
19312,3-4,3-4,67.67,0-5,-0.006999999999999673,graduate
19313,2-3,2-3,59.58,0-5,-0.8319999999999999,sophomore
19314,2-3,2-3,55.59,15-20,0.2769999999999997,senior
19315,3-4,3-4,65.43,0-5,0.5609999999999999,graduate
19316,3-4,3-4,75.93,10-15,-0.21799999999999997,freshman
19317,3-4,3-4,87.66,05-10,0.19600000000000017,junior
19318,3-4,3-4,90.96,0-5,-0.22299999999999986,graduate
19319,3-4,3-4,90.57,05-10,-0.31199999999999983,freshman
19320,3-4,3-4,58.12,0-5,0.04999999999999982,graduate
19321,2-3,2-3,50.9,0-5,-0.9969999999999999,sophomore
19322,3-4,3-4,81.98,0-5,0.43599999999999994,freshman
19323,3-4,2-3,85.08,10-15,-0.4159999999999999,senior
19324,2-3,2-3,63.18,35-40,-0.7680000000000002,junior
19325,3-4,3-4,91.6,0-5,0.16100000000000003,senior
19326,3-4,3-4,84.77,05-10,-0.18900000000000006,junior
19327,3-4,3-4,79.85,05-10,0.2610000000000001,senior
19328,3-4,3-4,86.14,15-20,-0.6000000000000001,freshman
19329,3-4,3-4,65.67,20-25,0.133,sophomore
19330,3-4,3-4,74.12,0-5,-0.11000000000000032,senior
19331,2-3,2-3,53.15,0-5,-1.7520000000000002,sophomore
19332,2-3,2-3,50.98,0-5,0.4929999999999999,senior
19333,3-4,3-4,75.52,0-5,0.6959999999999997,graduate
19334,3-4,2-3,62.32,25-30,-0.6259999999999999,freshman
19335,3-4,2-3,76.77,20-25,-0.1519999999999997,graduate
19336,3-4,3-4,80.13,05-10,0.13600000000000012,freshman
19337,3-4,3-4,83.57,15-20,-0.32200000000000006,graduate
19338,3-4,2-3,67.21,05-10,-0.5619999999999998,graduate
19339,3-4,3-4,68.65,0-5,0.6069999999999998,junior
19340,3-4,3-4,51.73,0-5,-0.6970000000000001,junior
19341,3-4,3-4,65.04,0-5,-0.39800000000000013,senior
19342,3-4,3-4,68.56,0-5,0.34299999999999997,graduate
19343,3-4,3-4,87.76,05-10,-0.39600000000000035,sophomore
19344,3-4,3-4,84.34,0-5,-0.11500000000000021,sophomore
19345,2-3,2-3,62.42,0-5,-1.178,sophomore
19346,3-4,3-4,76.46,20-25,0.7120000000000002,senior
19347,2-3,2-3,33.89,0-5,-1.1149999999999998,freshman
19348,3-4,3-4,48.19,0-5,0.39400000000000013,junior
19349,3-4,3-4,72.43,0-5,0.016000000000000014,sophomore
19350,2-3,2-3,86.74,10-15,-1.6729999999999996,graduate
19351,3-4,3-4,86.88,0-5,0.782,sophomore
19352,2-3,2-3,77.25,0-5,-0.992,graduate
19353,3-4,3-4,76.45,10-15,0.6739999999999999,freshman
19354,2-3,2-3,78.56,10-15,-0.6379999999999999,sophomore
19355,3-4,3-4,62.06,10-15,0.29499999999999993,junior
19356,3-4,3-4,86.33,05-10,0.09499999999999975,sophomore
19357,3-4,3-4,94.89,05-10,0.0860000000000003,senior
19358,3-4,3-4,63.4,0-5,-0.7409999999999997,senior
19359,3-4,3-4,97.19,0-5,0.21399999999999997,senior
19360,3-4,3-4,88.78,20-25,-0.601,graduate
19361,2-3,2-3,80.02,0-5,-0.5540000000000003,junior
19362,3-4,2-3,75.98,05-10,-0.09800000000000031,graduate
19363,3-4,3-4,76.88,0-5,0.22699999999999987,freshman
19364,3-4,3-4,89.91,15-20,0.544,senior
19365,3-4,3-4,53.05,05-10,-0.43699999999999983,freshman
19366,3-4,3-4,82.24,10-15,-0.7639999999999998,junior
19367,3-4,3-4,90.43,15-20,-0.4059999999999997,junior
19368,2-3,2-3,91.82,0-5,-0.863,graduate
19369,2-3,2-3,52.26,0-5,-0.21499999999999986,senior
19370,3-4,3-4,65.52,05-10,0.988,junior
19371,3-4,3-4,93.15,0-5,-0.6989999999999998,graduate
19372,3-4,3-4,74.8,10-15,0.028999999999999915,graduate
19373,3-4,3-4,58.89,0-5,-0.15900000000000025,freshman
19374,3-4,3-4,86.57,0-5,-0.6859999999999999,graduate
19375,2-3,2-3,85.81,20-25,-1.299,junior
19376,3-4,3-4,95.73,0-5,0.34399999999999986,senior
19377,3-4,3-4,59.88,0-5,0.18299999999999983,freshman
19378,3-4,3-4,68.6,0-5,0.2070000000000003,freshman
19379,3-4,3-4,78.1,0-5,-0.879,senior
19380,3-4,3-4,84.91,05-10,-0.19599999999999973,sophomore
19381,3-4,3-4,68.39,05-10,0.2509999999999999,junior
19382,3-4,3-4,86.17,0-5,-0.2240000000000002,senior
19383,3-4,3-4,99.53,0-5,0.11500000000000021,junior
19384,3-4,2-3,85.86,05-10,-1.113,senior
19385,3-4,3-4,89.05,0-5,0.3599999999999999,junior
19386,2-3,2-3,73.71,10-15,-0.8850000000000002,sophomore
19387,3-4,3-4,69.53,0-5,0.698,freshman
19388,3-4,3-4,72.83,0-5,0.07399999999999984,graduate
19389,3-4,3-4,94.56,0-5,-0.5049999999999999,senior
19390,3-4,3-4,70.04,0-5,0.04599999999999982,freshman
19391,3-4,3-4,90.35,10-15,-0.16999999999999993,senior
19392,3-4,3-4,92.05,0-5,-0.9729999999999999,freshman
19393,3-4,3-4,71.12,10-15,0.12400000000000011,sophomore
19394,3-4,3-4,64.17,0-5,-0.08299999999999974,sophomore
19395,3-4,2-3,79.16,10-15,-1.234,senior
19396,3-4,2-3,67.7,0-5,-0.47299999999999986,freshman
19397,2-3,2-3,89.16,05-10,-0.9420000000000002,senior
19398,2-3,2-3,79.23,0-5,0.15500000000000025,graduate
19399,3-4,3-4,57.85,05-10,0.6590000000000003,graduate
19400,3-4,3-4,81.26,0-5,0.26900000000000013,freshman
19401,3-4,3-4,62.57,05-10,-0.43800000000000017,graduate
19402,2-3,2-3,53.49,0-5,-0.9550000000000001,junior
19403,2-3,2-3,55.54,15-20,-0.47699999999999987,senior
19404,3-4,3-4,68.63,0-5,1.2319999999999998,graduate
19405,3-4,2-3,92.83,05-10,-1.0710000000000002,senior
19406,3-4,2-3,85.83,0-5,-0.5230000000000001,junior
19407,3-4,3-4,60.21,0-5,-0.002000000000000224,junior
19408,3-4,3-4,100.0,0-5,0.2629999999999999,senior
19409,3-4,3-4,76.13,0-5,-0.7480000000000002,graduate
19410,3-4,2-3,82.3,25-30,-0.907,graduate
19411,3-4,3-4,71.88,20-25,0.28200000000000003,junior
19412,3-4,3-4,54.84,20-25,0.22199999999999998,freshman
19413,3-4,3-4,78.35,0-5,-0.3879999999999999,sophomore
19414,3-4,3-4,98.88,10-15,0.4249999999999998,sophomore
19415,2-3,1-2,69.44,20-25,-2.004,sophomore
19416,3-4,2-3,60.11,35-40,0.7889999999999997,senior
19417,3-4,3-4,73.21,20-25,0.002000000000000224,senior
19418,3-4,3-4,75.67,0-5,-0.2370000000000001,sophomore
19419,2-3,1-2,87.35,0-5,-1.4300000000000002,senior
19420,3-4,3-4,100.0,0-5,0.964,senior
19421,3-4,2-3,58.05,10-15,-0.8730000000000002,junior
19422,3-4,3-4,100.0,05-10,-0.014000000000000234,senior
19423,2-3,2-3,100.0,0-5,-1.5539999999999998,senior
19424,3-4,3-4,79.82,15-20,0.9339999999999997,junior
19425,3-4,3-4,58.3,0-5,-0.44200000000000017,junior
19426,3-4,3-4,66.03,0-5,0.4159999999999999,freshman
19427,3-4,3-4,75.51,05-10,-0.07500000000000018,freshman
19428,3-4,3-4,71.2,0-5,-0.16400000000000015,graduate
19429,2-3,2-3,79.41,10-15,-1.201,sophomore
19430,3-4,3-4,72.67,0-5,0.4620000000000002,senior
19431,3-4,3-4,81.09,20-25,-0.6820000000000004,graduate
19432,3-4,3-4,71.87,0-5,-0.07699999999999996,senior
19433,3-4,3-4,80.88,05-10,0.31899999999999995,freshman
19434,3-4,2-3,61.44,0-5,-1.0419999999999998,senior
19435,1-2,1-2,62.56,0-5,-1.33,senior
19436,3-4,3-4,80.08,05-10,1.171,sophomore
19437,2-3,2-3,90.56,05-10,-0.29700000000000015,senior
19438,3-4,3-4,90.82,0-5,0.8249999999999997,senior
19439,3-4,3-4,67.48,0-5,-0.8079999999999998,sophomore
19440,3-4,3-4,57.88,05-10,-0.379,graduate
19441,2-3,2-3,67.42,05-10,-0.94,freshman
19442,3-4,3-4,67.32,05-10,1.053,junior
19443,2-3,1-2,52.35,05-10,-1.7760000000000002,sophomore
19444,1-2,1-2,59.46,05-10,-0.5,senior
19445,3-4,3-4,73.44,05-10,1.964,freshman
19446,3-4,3-4,83.42,0-5,-0.5409999999999999,sophomore
19447,2-3,2-3,74.24,0-5,-1.028,freshman
19448,2-3,2-3,100.0,25-30,0.13100000000000023,senior
19449,3-4,3-4,84.56,0-5,0.8359999999999999,freshman
19450,3-4,3-4,77.11,05-10,-0.6600000000000001,senior
19451,3-4,3-4,73.95,05-10,-0.31300000000000017,senior
19452,3-4,3-4,84.95,0-5,-0.07500000000000018,freshman
19453,3-4,2-3,65.74,0-5,-1.0989999999999998,junior
19454,3-4,3-4,68.51,0-5,0.14500000000000002,junior
19455,3-4,3-4,73.77,05-10,-0.038000000000000256,junior
19456,2-3,2-3,69.73,0-5,-0.9390000000000001,graduate
19457,3-4,3-4,91.25,0-5,0.1349999999999998,freshman
19458,2-3,2-3,74.96,0-5,-0.9260000000000002,senior
19459,3-4,3-4,81.92,0-5,0.8460000000000001,graduate
19460,2-3,2-3,76.84,0-5,-1.0999999999999996,freshman
19461,2-3,2-3,70.73,0-5,-0.1519999999999997,senior
19462,3-4,3-4,75.07,0-5,0.3859999999999997,senior
19463,3-4,2-3,63.46,15-20,-0.657,junior
19464,2-3,2-3,59.28,0-5,-0.7330000000000001,junior
19465,2-3,2-3,80.22,0-5,0.15800000000000036,sophomore
19466,3-4,2-3,57.65,0-5,-0.009999999999999787,senior
19467,2-3,2-3,70.53,05-10,-1.2119999999999997,sophomore
19468,3-4,3-4,71.02,05-10,1.0380000000000003,junior
19469,2-3,2-3,71.52,10-15,-0.7730000000000001,graduate
19470,3-4,3-4,62.79,30-35,0.41500000000000004,freshman
19471,3-4,3-4,68.54,0-5,0.001000000000000334,junior
19472,3-4,3-4,77.54,0-5,0.30200000000000005,junior
19473,2-3,2-3,70.76,25-30,-1.967,sophomore
19474,3-4,3-4,74.39,0-5,1.319,junior
19475,3-4,3-4,64.01,10-15,-0.4610000000000003,freshman
19476,2-3,2-3,93.17,05-10,-0.6269999999999998,junior
19477,2-3,3-4,57.14,0-5,0.11299999999999999,junior
19478,3-4,3-4,84.53,05-10,0.6870000000000003,junior
19479,3-4,3-4,68.76,05-10,-0.5299999999999998,freshman
19480,2-3,1-2,91.11,0-5,-1.6840000000000002,freshman
19481,3-4,2-3,90.08,0-5,0.4360000000000004,senior
19482,3-4,3-4,100.0,0-5,0.6220000000000003,freshman
19483,3-4,3-4,83.06,05-10,-0.262,sophomore
19484,3-4,3-4,73.16,05-10,-0.32399999999999984,senior
19485,3-4,3-4,100.0,0-5,-0.7650000000000001,freshman
19486,3-4,2-3,91.49,0-5,-0.4860000000000002,junior
19487,2-3,2-3,91.98,20-25,-1.0470000000000002,senior
19488,3-4,3-4,75.01,0-5,1.1,freshman
19489,3-4,3-4,53.67,0-5,-0.08300000000000018,sophomore
19490,1-2,1-2,64.77,05-10,-2.091,junior
19491,3-4,3-4,76.89,0-5,1.685,sophomore
19492,3-4,3-4,82.17,05-10,-0.6890000000000001,freshman
19493,3-4,2-3,90.4,05-10,-0.44799999999999995,sophomore
19494,2-3,2-3,89.43,10-15,-0.44499999999999984,freshman
19495,3-4,3-4,72.06,0-5,0.25,graduate
19496,3-4,3-4,85.75,0-5,-0.5510000000000002,sophomore
19497,3-4,2-3,92.28,05-10,-0.9540000000000002,junior
19498,3-4,3-4,93.44,0-5,0.10099999999999998,junior
19499,2-3,2-3,38.05,30-35,-1.319,junior
19500,3-4,2-3,82.67,10-15,0.5389999999999997,junior
19501,3-4,3-4,81.37,05-10,0.5139999999999998,senior
19502,3-4,2-3,76.97,0-5,-1.323,graduate
19503,3-4,3-4,58.53,0-5,0.19600000000000017,sophomore
19504,3-4,3-4,43.23,05-10,-0.2599999999999998,freshman
19505,3-4,2-3,99.46,20-25,-0.1499999999999999,graduate
19506,2-3,2-3,99.7,10-15,-0.6560000000000001,graduate
19507,3-4,3-4,85.45,15-20,0.18999999999999995,sophomore
19508,2-3,2-3,78.21,10-15,-0.2869999999999999,graduate
19509,2-3,2-3,83.73,10-15,-0.5920000000000001,senior
19510,3-4,3-4,82.59,0-5,0.46899999999999986,junior
19511,3-4,3-4,58.58,35-40,-0.35599999999999987,graduate
19512,3-4,3-4,90.86,05-10,0.1479999999999997,senior
19513,3-4,3-4,100.0,0-5,-0.0770000000000004,senior
19514,3-4,3-4,66.84,25-30,-0.45199999999999996,sophomore
19515,3-4,3-4,95.29,0-5,-0.3889999999999998,senior
19516,3-4,3-4,66.19,05-10,-0.2559999999999998,sophomore
19517,3-4,3-4,77.72,10-15,-0.661,senior
19518,3-4,3-4,74.89,10-15,-0.4129999999999998,junior
19519,3-4,3-4,76.2,0-5,0.07799999999999985,sophomore
19520,3-4,3-4,78.52,10-15,-0.613,senior
19521,2-3,2-3,73.26,0-5,-0.6309999999999998,freshman
19522,3-4,3-4,100.0,0-5,0.9040000000000004,graduate
19523,3-4,3-4,97.5,0-5,-0.7799999999999998,junior
19524,3-4,2-3,93.08,10-15,-1.041,junior
19525,2-3,2-3,74.24,15-20,-0.7970000000000002,sophomore
19526,3-4,3-4,74.47,35-40,1.3200000000000003,senior
19527,3-4,3-4,70.85,15-20,-0.9980000000000002,senior
19528,2-3,2-3,87.88,0-5,-0.7319999999999998,graduate
19529,3-4,2-3,72.27,05-10,0.29600000000000026,graduate
19530,3-4,2-3,73.1,0-5,-0.45299999999999985,sophomore
19531,2-3,2-3,61.86,0-5,-0.29800000000000004,junior
19532,3-4,2-3,86.61,0-5,0.40000000000000036,senior
19533,3-4,3-4,87.72,0-5,0.391,senior
19534,3-4,2-3,100.0,10-15,-1.0110000000000001,graduate
19535,3-4,3-4,71.65,0-5,0.1589999999999998,senior
19536,3-4,3-4,82.98,0-5,-0.18000000000000016,senior
19537,3-4,3-4,89.39,10-15,-0.43100000000000005,senior
19538,2-3,2-3,79.37,05-10,-1.302,senior
19539,3-4,3-4,86.64,10-15,0.585,senior
19540,3-4,3-4,81.58,0-5,-0.33099999999999996,sophomore
19541,2-3,2-3,56.87,05-10,-0.4950000000000001,senior
19542,3-4,3-4,77.88,0-5,0.4940000000000002,graduate
19543,3-4,2-3,62.52,05-10,-0.629,sophomore
19544,3-4,3-4,72.78,0-5,0.359,freshman
19545,2-3,2-3,41.09,35-40,-0.8400000000000003,freshman
19546,3-4,2-3,78.41,0-5,0.2200000000000002,freshman
19547,3-4,3-4,86.2,05-10,0.685,graduate
19548,3-4,3-4,85.77,0-5,-0.6080000000000001,freshman
19549,3-4,3-4,76.5,15-20,-0.556,senior
19550,2-3,2-3,85.15,0-5,-1.004,graduate
19551,2-3,2-3,82.54,10-15,-0.21199999999999974,graduate
19552,2-3,2-3,75.47,0-5,-0.3889999999999998,sophomore
19553,3-4,3-4,44.89,0-5,0.42799999999999994,junior
19554,3-4,3-4,75.76,0-5,0.29300000000000015,sophomore
19555,3-4,2-3,92.04,15-20,-0.7530000000000001,freshman
19556,2-3,2-3,82.83,0-5,-0.42100000000000026,freshman
19557,3-4,3-4,67.37,0-5,0.524,freshman
19558,3-4,3-4,91.19,05-10,0.3640000000000003,sophomore
19559,3-4,3-4,76.52,0-5,-0.6789999999999998,freshman
19560,3-4,3-4,87.17,0-5,-0.3799999999999999,sophomore
19561,3-4,2-3,73.3,05-10,-0.4740000000000002,graduate
19562,3-4,3-4,77.06,05-10,0.19899999999999984,senior
19563,3-4,3-4,70.34,0-5,-0.31899999999999995,senior
19564,3-4,3-4,82.25,05-10,0.06499999999999995,senior
19565,2-3,2-3,56.63,0-5,-0.9899999999999998,freshman
19566,3-4,3-4,97.18,0-5,0.8399999999999999,senior
19567,3-4,3-4,67.29,10-15,-0.23999999999999977,freshman
19568,3-4,3-4,100.0,0-5,-0.07100000000000017,sophomore
19569,3-4,3-4,47.18,10-15,-0.8580000000000001,sophomore
19570,3-4,3-4,93.4,0-5,0.4500000000000002,freshman
19571,2-3,2-3,57.48,0-5,-1.032,freshman
19572,3-4,3-4,79.82,0-5,0.742,graduate
19573,3-4,3-4,66.92,0-5,-0.2450000000000001,junior
19574,3-4,3-4,81.4,05-10,-0.039000000000000146,junior
19575,3-4,3-4,92.3,15-20,-0.019000000000000128,senior
19576,3-4,2-3,86.81,05-10,-1.069,senior
19577,3-4,3-4,84.81,10-15,0.43100000000000005,freshman
19578,3-4,3-4,67.19,0-5,-0.556,senior
19579,2-3,2-3,89.59,0-5,-1.1360000000000001,graduate
19580,3-4,3-4,97.09,10-15,0.815,junior
19581,2-3,2-3,86.19,0-5,-1.108,junior
19582,3-4,3-4,100.0,0-5,0.8689999999999998,graduate
19583,2-3,3-4,59.85,10-15,-0.9649999999999999,senior
19584,3-4,3-4,76.94,10-15,0.379,graduate
19585,3-4,2-3,91.0,05-10,-1.0589999999999997,sophomore
19586,3-4,3-4,78.26,0-5,0.1589999999999998,senior
19587,3-4,3-4,84.23,05-10,-0.21099999999999985,junior
19588,3-4,3-4,100.0,05-10,0.367,sophomore
19589,3-4,3-4,85.07,0-5,-0.5830000000000002,graduate
19590,3-4,3-4,81.63,0-5,0.129,graduate
19591,3-4,3-4,57.53,0-5,-0.1349999999999998,freshman
19592,1-2,1-2,99.53,05-10,-2.509,graduate
19593,3-4,3-4,57.6,0-5,1.505,freshman
19594,3-4,3-4,76.21,05-10,-0.46399999999999997,freshman
19595,3-4,3-4,86.76,0-5,-0.8109999999999999,freshman
19596,3-4,3-4,63.44,10-15,0.0990000000000002,graduate
19597,3-4,3-4,67.83,0-5,-0.5980000000000003,senior
19598,2-3,2-3,84.52,10-15,-1.295,freshman
19599,3-4,3-4,76.44,0-5,0.3250000000000002,junior
19600,3-4,3-4,82.89,10-15,0.25,freshman
19601,3-4,3-4,79.23,0-5,0.07800000000000029,senior
19602,3-4,3-4,49.55,05-10,-0.5270000000000001,sophomore
19603,3-4,3-4,97.31,0-5,-0.45500000000000007,freshman
19604,3-4,3-4,82.12,10-15,-0.05799999999999983,senior
19605,2-3,2-3,82.09,0-5,-1.174,junior
19606,3-4,3-4,88.52,15-20,1.02,senior
19607,3-4,3-4,70.87,0-5,-0.7240000000000002,senior
19608,2-3,2-3,84.01,05-10,-0.5150000000000001,junior
19609,3-4,2-3,84.1,10-15,-0.589,senior
19610,3-4,3-4,95.68,30-35,0.4750000000000001,freshman
19611,3-4,3-4,80.96,05-10,-0.7149999999999999,sophomore
19612,3-4,3-4,93.37,0-5,-0.0940000000000003,senior
19613,3-4,3-4,88.75,05-10,-0.17900000000000027,senior
19614,3-4,3-4,85.28,10-15,-0.0900000000000003,graduate
19615,3-4,3-4,75.29,0-5,-0.2809999999999997,junior
19616,3-4,3-4,63.57,05-10,-0.1120000000000001,graduate
19617,3-4,3-4,70.99,05-10,-0.19899999999999984,junior
19618,2-3,2-3,63.13,0-5,-1.2839999999999998,junior
19619,2-3,2-3,85.18,10-15,-0.29300000000000015,freshman
19620,3-4,3-4,61.93,0-5,0.9060000000000001,senior
19621,3-4,3-4,70.27,15-20,-0.23499999999999988,senior
19622,3-4,2-3,67.76,0-5,-0.5049999999999999,junior
19623,3-4,3-4,88.65,0-5,0.8639999999999999,freshman
19624,2-3,2-3,91.67,0-5,-1.1429999999999998,freshman
19625,3-4,3-4,78.26,10-15,0.28400000000000025,freshman
19626,3-4,2-3,84.96,05-10,-0.3620000000000001,sophomore
19627,3-4,3-4,69.53,0-5,0.09699999999999998,freshman
19628,1-2,1-2,79.19,0-5,-1.97,graduate
19629,3-4,3-4,82.21,0-5,1.5810000000000002,graduate
19630,3-4,3-4,76.43,0-5,-0.0040000000000000036,graduate
19631,3-4,3-4,80.17,35-40,-0.367,junior
19632,3-4,3-4,96.8,05-10,0.16300000000000026,junior
19633,3-4,3-4,69.67,0-5,-0.137,graduate
19634,3-4,2-3,71.66,0-5,-0.5050000000000003,sophomore
19635,3-4,3-4,89.49,0-5,-0.03100000000000014,freshman
19636,3-4,3-4,70.79,0-5,0.3639999999999999,junior
19637,3-4,3-4,99.88,0-5,-0.31899999999999995,junior
19638,3-4,3-4,94.67,0-5,-0.9910000000000001,junior
19639,3-4,2-3,73.4,0-5,-0.33999999999999986,freshman
19640,3-4,2-3,80.13,05-10,-0.19600000000000017,senior
19641,3-4,2-3,72.49,05-10,-0.14300000000000024,senior
19642,3-4,3-4,73.98,0-5,0.6870000000000003,sophomore
19643,2-3,2-3,90.33,05-10,-1.5470000000000002,junior
19644,3-4,3-4,79.65,20-25,1.0869999999999997,senior
19645,2-3,2-3,86.27,0-5,-1.1840000000000002,freshman
19646,3-4,3-4,84.83,05-10,0.9499999999999997,sophomore
19647,3-4,3-4,80.6,0-5,-0.839,junior
19648,3-4,3-4,77.13,0-5,0.3999999999999999,senior
19649,3-4,3-4,100.0,10-15,-0.7949999999999999,senior
19650,3-4,3-4,55.72,10-15,0.2290000000000001,freshman
19651,3-4,2-3,74.67,05-10,-1.126,junior
19652,3-4,3-4,70.8,0-5,0.6879999999999997,sophomore
19653,3-4,3-4,54.69,0-5,-0.052000000000000046,sophomore
19654,3-4,3-4,82.65,05-10,-0.815,junior
19655,3-4,3-4,73.37,0-5,-0.040000000000000036,junior
19656,3-4,3-4,64.45,05-10,0.016000000000000014,freshman
19657,3-4,2-3,76.42,0-5,-0.7269999999999999,freshman
19658,3-4,3-4,90.6,25-30,0.835,freshman
19659,2-3,2-3,80.59,0-5,-1.343,senior
19660,3-4,3-4,85.34,0-5,1.2029999999999998,freshman
19661,3-4,3-4,97.8,0-5,0.35199999999999987,freshman
19662,3-4,3-4,68.09,10-15,-0.1599999999999997,graduate
19663,3-4,3-4,87.97,05-10,-0.681,freshman
19664,3-4,3-4,100.0,0-5,0.2679999999999998,freshman
19665,3-4,3-4,75.63,0-5,-0.246,sophomore
19666,3-4,3-4,82.24,0-5,-0.06499999999999995,freshman
19667,3-4,2-3,67.27,0-5,-0.6319999999999997,junior
19668,2-3,2-3,62.5,0-5,-0.30900000000000016,sophomore
19669,3-4,3-4,72.69,0-5,0.827,freshman
19670,3-4,3-4,76.24,0-5,0.2030000000000003,graduate
19671,2-3,2-3,80.53,0-5,-1.476,sophomore
19672,3-4,3-4,69.06,15-20,0.5899999999999999,senior
19673,3-4,3-4,82.2,10-15,0.22599999999999998,graduate
19674,3-4,3-4,68.44,05-10,-0.15399999999999991,graduate
19675,3-4,2-3,81.59,15-20,-0.8259999999999996,sophomore
19676,3-4,3-4,51.51,20-25,0.4940000000000002,graduate
19677,3-4,3-4,78.1,05-10,0.2560000000000002,senior
19678,3-4,3-4,100.0,05-10,-0.347,junior
19679,3-4,3-4,80.45,10-15,-0.7919999999999998,senior
